Whereas:
4.1.3. Financial impact on Revenue
( Proposal has no financial implications on revenue
( Proposal has financial impact – the effect on revenue is as follows:
EUR million (to one decimal place)
Prior to action [Year n-1] | Situation following action |
Total number of human resources |
5. CHARACTERISTICS AND OBJECTIVES
5.1. Need to be met in the short or long term
"The ""European Network of the Civil Aviation Safety Investigation Authorities"", to be established under the proposed Regulation, will be responsible for facilitating, coordinating and strengthening practical cooperation among Member States, and between Member States, the Commission and the European Aviation Safety Agency in civil aviation accident and incident prevention and investigation."
5.2. Value-added of Community involvement and coherence of the proposal with other financial instruments and possible synergy
"This proposal responds to the recommendations of the Group of Experts to advise the Commission on a strategy to deal with accidents in the transport sector"", and is coherent with the of the Community transport policy as set out in the Communication from the Commission: ""Keep Europe moving - Sustainable mobility for our continent (Mid-term review of the European Commission’s 2001 Transport White Paper)"
Compared with other alternative policy options analysed in the Impact Assessment accompanying this proposal, the proposed regulation has the biggest added value form the Community perspective. It is the most proportional policy option which, while fully respecting the principle of independence of safety investigations would allow, by supporting voluntary cooperation and without establishing new structures at the Community level, to significantly enhance the overall efficiency of the current regulatory framework for civil aviation accident investigation in the EU.
5.3. Objectives, expected results and related indicators of the proposal in the context of the ABM framework
The aim of this proposal is to strengthen the Community framework for civil aviation accident and incident investigation and prevention. This will be achieved by replacing and updating the current legislation and by supporting the voluntary cooperation between the Member States in this respect.
The latter objective, which has the main budgetary implication, will involve Community support to the Network of national bodies of the Member States responsible for civil aviation accident and incident investigation. This will be done through an annual grant to be assigned to the Network, and which will used to implement a number of actions agreed with the Commission in an annual work programme.
The activities of the Network to be supported under this proposal will involve in particular coordination of training activities for the national investigators and development of a mechanism for sharing of investigation resources between the Member States.
5.4. Method of Implementation (indicative)
( Centralised Management
( directly by the Commission
( indirectly by delegation to:
( executive Agencies
( bodies set up by the Communities as referred to in art. 185 of the Financial Regulation
( national public-sector bodies/bodies with public-service mission
( Shared or decentralised management
( with Member states
( with Third countries
( Joint management with international organisations (please specify)
Relevant comments:
6. MONITORING AND EVALUATION
6.1. Monitoring system
"The ""European Network of Civil Aviation Safety Investigation Authorities"" will submit an annual report to the Commission concerning the execution of the agreed work programme."
6.2. Evaluation
6.2.1. Ex-ante evaluation
The ex-ante evaluation was carried out as part of the impact assessment report.
6.2.2. Measures taken following an intermediate/ex-post evaluation (lessons learned from similar experiences in the past)
6.2.3. Terms and frequency of future evaluation
The European Network of Civil Aviation Safety Investigation Authorities will submit an annual report to the Commission concerning the execution of the agreed work programme.
7. ANTI-FRAUD MEASURES
Grant contracts supporting the European Network of Civil Aviation Safety Investigation Authorities will explicitly state that the European Court of Auditors and OLAF may carry out, if necessary, on-the-spot checks of the recipients of the funding and the agents responsible for its allocation.
8. DETAILS OF RESOURCES
8.1. Objectives of the proposal in terms of their financial cost
Commitment appropriations in EUR million (to 3 decimal places)
Year n | Year n+1 | Year n+2 | Year n+3 | Year n+4 | Year n+5 |
Officials or temporary staff[24] (XX 01 01) | A*/AD |
B*, C*/AST |
Staff financed[25] by art. XX 01 02 |
Other staff[26] financed by art. XX 01 04/05 |
TOTAL |
8.2.2. Description of tasks deriving from the action
8.2.3. Sources of human resources (statutory)
( Posts currently allocated to the management of the programme to be replaced or extended
( Posts pre-allocated within the APS/PDB exercise for year n
( Posts to be requested in the next APS/PDB procedure
( Posts to be redeployed using existing resources within the managing service (internal redeployment)
( Posts required for year n although not foreseen in the APS/PDB exercise of the year in question
8.2.4. Other Administrative expenditure included in reference amount (XX 01 04/05 – Expenditure on administrative management)
EUR million (to 3 decimal places)
Budget line (number and heading) | Year n | Year n+1 | Year n+2 | Year n+3 | Year n+4 | Year n+5 and later | TOTAL |
Other technical and administrative assistance |
- intra muros |
- extra muros |
Total Technical and administrative assistance |
8.2.5. Financial cost of human resources and associated costs not included in the reference amount
EUR million (to 3 decimal places)
Type of human resources | Year n | Year n+1 | Year n+2 | Year n+3 | Year n+4 | Year n+5 and later |
Officials and temporary staff (XX 01 01) |
Staff financed by Art XX 01 02 (auxiliary, END, contract staff, etc.) (specify budget line) |
Total cost of Human Resources and associated costs (NOT in reference amount) |
Calculation– Officials and Temporary agents |
Calculation– Staff financed under art. XX 01 02 |
8.2.6. Other administrative expenditure not included in reference amount EUR million (to 3 decimal places) |
Year n | Year n+1 | Year n+2 | Year n+3 | Year n+4 | Year n+5 and later | TOTAL |
XX 01 02 11 01 – Missions |
XX 01 02 11 02 – Meetings & Conferences |
XX 01 02 11 03 – Committees[28] |
XX 01 02 11 04 – Studies & consultations |
XX 01 02 11 05 - Information systems |
2 Total Other Management Expenditure (XX 01 02 11) |
3 Other expenditure of an administrative nature (specify including reference to budget line) |
Total Administrative expenditure, other than human resources and associated costs (NOT included in reference amount) |
Calculation - Other administrative expenditure not included in reference amount |
[1] Council Directive 80/1266/EEC of 16 December 1980 on future cooperation and mutual assistance between the Member States in the filed of air accident investigation (OJ L 375, 31.12.1980, p.32)
[2] Council Directive 94/56/EC of 21 November 1994 establishing the fundamental principles governing the investigation of civil aviation accidents and incidents (OJ L 319, 12.12.1994, p.14)
[3] Directive 2003/42/EC of the European Parliament and of the Council of 13 June 2003 on occurrence reporting in civil aviation (OJ L 167, 4.7.2003, p.23)
[4] Impact Assessment on the modification of Directives 94/56/EC and 2003/42/EC (Framework Contract for Ex-ante evaluations and Impact Assessments, TREN/A1/46-2005), Final Report, Rotterdam 20 July 2007
[5] OJ L 248, 16.9.2002, p.1.
[6] OJ C , , p. .
[7] OJ C , , p. .
[8] OJ C , , p. .
[9] OJ C , , p. .
[10] OJ L 319, 12.12.1994, p. 14
[11] OJ L 184, 17.7.1999, p. 23.
[12] OJ L 79, 19.3.2008, p. 1.
[13] OJ L 248, 16.9.2002, p. 1.
[14] OJ L 145, 31.5.2001, p. 43.
[15] OJ L 281, 23.11.1995, p. 31.
[16] OJ L 167, 4.7.2003, p. 23.
[17] OJ L 294, 13.11.2007, p. 3.
[18] Expenditure that does not fall under Chapter xx 01 of the Title xx concerned.
[19] Expenditure within article xx 01 04 of Title xx.
[20] Expenditure within chapter xx 01 other than articles xx 01 04 or xx 01 05.
[21] See points 19 and 24 of the Interinstitutional agreement.
[22] Additional columns should be added if necessary i.e. if the duration of the action exceeds 6 years
[23] As described under Section 5.3
[24] Cost of which is NOT covered by the reference amount
[25] Cost of which is NOT covered by the reference amount
[26] Cost of which is included within the reference amount
[27] Reference should be made to the specific legislative financial statement for the Executive Agency(ies) concerned.
[28] Specify the type of committee and the group to which it belongs.
