Donata GOTTARDI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=754,08.05.2006
Hélène GOUDIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=242,20.07.2004
Genowefa GRABOWSKA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=243,20.07.2004
Dariusz Maciej GRABOWSKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=244,20.07.2004
Friedrich-Wilhelm GRAEFE zu BARINGDORF,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=246,20.07.2004
Martí GRAU i SEGÚ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=851,07.04.2008
Vasco GRAÇA MOURA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=245,20.07.2004
Louis GRECH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=249,20.07.2004
Nathalie GRIESBECK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=250,20.07.2004
Matthias GROOTE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=745,26.10.2005
Mathieu GROSCH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=253,20.07.2004
Françoise GROSSETÊTE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=254,20.07.2004
Ingeborg GRÄSSLE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=247,20.07.2004
Lissy GRÖNER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=251,20.07.2004
Ambroise GUELLEC,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=257,20.07.2004
Pedro GUERREIRO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=258,13.01.2005
Umberto GUIDONI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=259,20.07.2004
Zita GURMAI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=260,20.07.2004
Cristina GUTIÉRREZ-CORTINES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=261,20.07.2004
Catherine GUY-QUINT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=262,20.07.2004
András GYÜRK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=263,20.07.2004
Kinga GÁL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=215,20.07.2004
Fiona HALL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=265,20.07.2004
David HAMMERSTEIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=266,20.07.2004
Benoît HAMON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=267,20.07.2004
Małgorzata HANDZLIK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=268,20.07.2004
Daniel HANNAN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=269,20.07.2004
Gábor HARANGOZÓ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=270,20.07.2004
Malcolm HARBOUR,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=271,20.07.2004
Marian HARKIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=272,20.07.2004
Rebecca HARMS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=273,20.07.2004
Joel HASSE FERREIRA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=274,12.03.2005
Satu HASSI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=275,20.07.2004
Jutta HAUG,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=277,20.07.2004
Christopher HEATON-HARRIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=279,20.07.2004
Anna HEDH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=280,20.07.2004
Gyula HEGYI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=282,20.07.2004
Roger HELMER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=283,20.07.2004
Erna HENNICOT-SCHOEPGES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=285,20.07.2004
Jeanine HENNIS-PLASSCHAERT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=286,20.07.2004
Edit HERCZOG,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=287,20.07.2004
Esther HERRANZ GARCÍA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=288,20.07.2004
Luis HERRERO-TEJEDOR,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=289,20.07.2004
Ruth HIERONYMI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=290,20.07.2004
Jim HIGGINS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=291,20.07.2004
Jens HOLM,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=766,27.09.2006
Mary HONEYBALL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=293,20.07.2004
Karsten Friedrich HOPPENSTEDT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=294,20.07.2004
Milan HORÁČEK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=295,20.07.2004
Richard HOWITT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=297,20.07.2004
Krzysztof HOŁOWCZYC,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=852,06.12.2007
Ján HUDACKÝ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=298,20.07.2004
Ian HUDGHTON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=299,20.07.2004
Stephen HUGHES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=300,20.07.2004
Alain HUTCHINSON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=301,20.07.2004
Jana HYBÁŠKOVÁ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=302,20.07.2004
Filiz Hakaeva HYUSMENOVA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=902,01.01.2007
Klaus HÄNSCH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=264,20.07.2004
Jacky HÉNIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=284,20.07.2004
Gunnar HÖKMARK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=292,20.07.2004
Anna IBRISAGIC,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=303,20.07.2004
Iliana Malinova IOTOVA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=853,06.06.2007
Mikel IRUJO AMEZAGA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=903,19.06.2007
Marie Anne ISLER BÉGUIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=306,20.07.2004
Carlos José ITURGAIZ ANGULO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=308,20.07.2004
Ville ITÄLÄ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=307,20.07.2004
Caroline JACKSON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=309,20.07.2004
Lily JACOBS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=854,04.09.2007
Mieczysław Edmund JANOWSKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=312,20.07.2004
Georg JARZEMBOWSKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=314,20.07.2004
Stanisław JAŁOWIECKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=311,20.07.2004
Elisabeth JEGGLE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=315,20.07.2004
Rumiana JELEVA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=855,06.06.2007
Anne E. JENSEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=316,20.07.2004
Pierre JONCKHEER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=320,20.07.2004
Romana JORDAN CIZELJ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=321,20.07.2004
Madeleine JOUYE DE GRANDMAISON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=920,09.11.2007
Ona JUKNEVIČIENĖ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=322,20.07.2004
Aurelio JURI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=904,07.11.2008
Lívia JÁRÓKA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=313,20.07.2004
Anneli JÄÄTTEENMÄKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=310,20.07.2004
Karin JÖNS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=318,20.07.2004
Dan JØRGENSEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=319,20.07.2004
Jelko KACIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=323,20.07.2004
Filip KACZMAREK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=324,20.07.2004
Gisela KALLENBACH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=325,20.07.2004
Syed KAMALL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=326,12.05.2005
Othmar KARAS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=328,20.07.2004
Sajjad KARIM,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=330,20.07.2004
Ioannis KASOULIDES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=331,20.07.2004
Martin KASTLER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=905,04.12.2008
Sylvia-Yvonne KAUFMANN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=332,20.07.2004
Metin KAZAK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=787,01.01.2007
Tunne KELAM,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=334,20.07.2004
Robert KILROY-SILK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=335,20.07.2004
Heinz KINDERMANN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=336,20.07.2004
Glenys KINNOCK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=337,20.07.2004
Evgeni KIRILOV,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=789,01.01.2007
Timothy KIRKHOPE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=338,20.07.2004
Ewa KLAMT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=339,20.07.2004
Christa KLASS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=340,20.07.2004
Wolf KLINZ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=342,20.07.2004
Roger KNAPMAN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=343,20.07.2004
Dieter-Lebrecht KOCH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=344,20.07.2004
Jaromír KOHLÍČEK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=346,20.07.2004
Christoph KONRAD,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=347,20.07.2004
Maria Eleni KOPPA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=856,01.10.2007
Eija-Riitta KORHOLA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=348,20.07.2004
Miloš KOTEREC,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=350,20.07.2004
Sergej KOZLÍK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=351,20.07.2004
Holger KRAHMER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=352,20.07.2004
Guntars KRASTS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=354,20.07.2004
Rodi KRATSA-TSAGAROPOULOU,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=355,20.07.2004
Constanze Angela KREHL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=356,20.07.2004
Wolfgang KREISSL-DÖRFLER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=357,20.07.2004
Ģirts Valdis KRISTOVSKIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=359,20.07.2004
Urszula KRUPA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=360,20.07.2004
Wiesław Stefan KUC,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=361,20.07.2004
Helmut KUHNE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=363,20.07.2004
Sepp KUSSTATSCHER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=366,20.07.2004
Jan Jerzy KUŁAKOWSKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=364,20.07.2004
Aldis KUŠĶIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=365,20.07.2004
Zbigniew Krzysztof KUŹMIUK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=367,20.07.2004
Magda KÓSÁNÉ KOVÁCS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=349,20.07.2004
Joost LAGENDIJK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=368,20.07.2004
André LAIGNEL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=369,20.07.2004
Alain LAMASSOURE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=370,20.07.2004
Jean LAMBERT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=371,20.07.2004
Stavros LAMBRINIDIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=372,20.07.2004
Alexander Graf LAMBSDORFF,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=373,20.07.2004
Vytautas LANDSBERGIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=374,20.07.2004
Carl LANG,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=375,20.07.2004
Werner LANGEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=376,20.07.2004
Raymond LANGENDRIES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=377,20.07.2004
Anne LAPERROUZE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=378,20.07.2004
Kurt Joachim LAUK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=381,20.07.2004
Vincenzo LAVARRA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=382,24.05.2005
Henrik LAX,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=383,20.07.2004
Stéphane LE FOLL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=385,20.07.2004
Jean-Marie LE PEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=391,20.07.2004
Marine LE PEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=392,20.07.2004
Fernand LE RACHINEL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=393,22.10.2004
Johannes LEBECH,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=858,29.11.2007
Kurt LECHNER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=384,20.07.2004
Roselyne LEFRANÇOIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=859,04.07.2007
Bernard LEHIDEUX,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=386,20.07.2004
Klaus-Heiner LEHNE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=387,20.07.2004
Lasse LEHTINEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=388,20.07.2004
Jörg LEICHTFRIED,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=389,20.07.2004
Jo LEINEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=390,20.07.2004
Janusz LEWANDOWSKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=396,20.07.2004
Bogusław LIBERADZKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=397,20.07.2004
Marcin LIBICKI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=398,20.07.2004
Eva LICHTENBERGER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=399,20.07.2004
Marie-Noëlle LIENEMANN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=400,20.07.2004
Peter LIESE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=401,20.07.2004
Kartika Tamara LIOTARD,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=402,20.07.2004
Alain LIPIETZ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=403,20.07.2004
Eleonora LO CURTO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=860,24.07.2008
Pia Elda LOCATELLI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=404,20.07.2004
Andrea LOSCO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=755,08.05.2006
Patrick LOUIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=407,20.07.2004
Caroline LUCAS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=408,20.07.2004
Sarah LUDFORD,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=409,20.07.2004
Astrid LULLING,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=410,20.07.2004
Nils LUNDGREN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=411,20.07.2004
Florencio LUQUE AGUILAR,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=861,07.04.2008
Elizabeth LYNNE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=412,20.07.2004
Marusya Ivanova LYUBCHEVA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=791,01.01.2007
Katalin LÉVAI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=395,20.07.2004
Antonio LÓPEZ-ISTÚRIZ WHITE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=406,20.07.2004
Jules MAATEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=414,20.07.2004
Jamila MADEIRA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=420,20.07.2004
Eugenijus MALDEIKIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=761,18.05.2006
Toine MANDERS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=422,20.07.2004
Erika MANN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=424,20.07.2004
Thomas MANN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=425,20.07.2004
Adrian MANOLE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=931,22.12.2008
Marian-Jean MARINESCU,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=792,01.01.2007
Catiuscia MARINI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=907,16.05.2008
Helmuth MARKOV,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=428,20.07.2004
Sérgio MARQUES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=429,20.07.2004
Maria MARTENS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=430,20.07.2004
David MARTIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=431,20.07.2004
Hans-Peter MARTIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=432,20.07.2004
Jean-Claude MARTINEZ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=433,20.07.2004
Miguel Angel MARTÍNEZ MARTÍNEZ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=434,20.07.2004
Jan Tadeusz MASIEL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=435,20.07.2004
Antonio MASIP HIDALGO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=436,20.07.2004
Véronique MATHIEU,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=439,20.07.2004
Marios MATSAKIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=441,20.07.2004
Yiannakis MATSIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=442,20.07.2004
Maria MATSOUKA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=443,20.07.2004
Iosif MATULA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=932,22.12.2008
Mario MAURO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=444,20.07.2004
Manolis MAVROMMATIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=445,20.07.2004
Hans-Peter MAYER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=446,20.07.2004
Jaime MAYOR OREJA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=447,20.07.2004
Vladimír MAŇKA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=423,20.07.2004
Jiří MAŠTÁLKA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=437,20.07.2004
Manuel MEDINA ORTEGA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=448,20.07.2004
Erik MEIJER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=449,20.07.2004
Emilio MENÉNDEZ del VALLE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=451,20.07.2004
Willy MEYER PLEITE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=452,20.07.2004
Rosa MIGUÉLEZ RAMOS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=453,20.07.2004
Marianne MIKKO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=454,20.07.2004
Miroslav MIKOLÁŠIK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=455,20.07.2004
Francisco José MILLÁN MON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=456,20.07.2004
Gay MITCHELL,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=457,20.07.2004
Nickolay MLADENOV,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=862,06.06.2007
Viktória MOHÁCSI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=459,29.11.2004
Claude MORAES,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=461,20.07.2004
Javier MORENO SÁNCHEZ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=462,20.07.2004
Eluned MORGAN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=463,20.07.2004
Luisa MORGANTINI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=464,20.07.2004
Philippe MORILLON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=465,20.07.2004
Elisabeth MORIN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=863,24.05.2007
Ashley MOTE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=467,20.07.2004
Jan MULDER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=468,20.07.2004
Roberto MUSACCHIO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=469,20.07.2004
Cristiana MUSCARDINI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=470,20.07.2004
Antonio MUSSA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=908,04.11.2008
Sebastiano (Nello) MUSUMECI,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=474,20.07.2004
Riitta MYLLER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=475,20.07.2004
Linda McAVAN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=415,20.07.2004
Arlene McCARTHY,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=416,20.07.2004
Mairead McGUINNESS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=418,20.07.2004
Edward McMILLAN-SCOTT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=419,20.07.2004
Íñigo MÉNDEZ DE VIGO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=450,20.07.2004
Andreas MÖLZER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=458,20.07.2004
Ramona Nicole MĂNESCU,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=906,10.12.2007
Pasqualina NAPOLETANO,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=476,20.07.2004
Juan Andrés NARANJO ESCOBAR,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=864,07.04.2008
Hartmut NASSAUER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=477,20.07.2004
Michael Henry NATTRASS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=478,20.07.2004
Alexandru NAZARE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=933,22.12.2008
Catherine NERIS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=909,04.07.2007
Bill NEWTON DUNN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=480,20.07.2004
Annemie NEYTS-UYTTEBROECK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=481,20.07.2004
James NICHOLSON,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=482,20.07.2004
 NICHOLSON OF WINTERBOURNE,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=483,20.07.2004
Rareş-Lucian NICULESCU,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=866,10.12.2007
Angelika NIEBLER,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=484,20.07.2004
Ljudmila NOVAK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=486,20.07.2004
Raimon OBIOLS i GERMÀ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=487,20.07.2004
Péter OLAJOS,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=490,20.07.2004
Jan OLBRYCHT,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=491,20.07.2004
Gérard ONESTA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=493,20.07.2004
Janusz ONYSZKIEWICZ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=494,20.07.2004
Ria OOMEN-RUIJTEN,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=495,20.07.2004
Josu ORTUONDO LARREA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=496,20.07.2004
Miroslav OUZKÝ,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=498,20.07.2004
Siiri OVIIR,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=499,20.07.2004
Reino PAASILINNA,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=500,20.07.2004
Doris PACK,http://old.votewatch.eu/cx_mep_details.php?euro_parlamentar_id=501,20.07.2004
